STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_006,Year,HHCOMP_HES_HES_006,Household composition,NZHEC_LEV_HES_HES_006,Expenditure category,MEASURE_HES_HES_006,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_2,Household textiles,PER_HHLD_REP,,17.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_2,Household textiles,SAMPLING_ERROR,,17,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_3,Household appliances,AV_WKLY_AMT,,8.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_3,Household appliances,PER_HHLD_REP,,29.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_3,Household appliances,SAMPLING_ERROR,,10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_4,"Glassware, tableware and household utensils",AV_WKLY_AMT,,3.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_4,"Glassware, tableware and household utensils",PER_HHLD_REP,,26.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_4,"Glassware, tableware and household utensils",SAMPLING_ERROR,,18,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_5,Tools and equipment for house and garden,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_5,Tools and equipment for house and garden,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_6,Other household supplies and services,AV_WKLY_AMT,,8.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_6,Other household supplies and services,PER_HHLD_REP,,76.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,05_6,Other household supplies and services,SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06,Health,AV_WKLY_AMT,,24.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06,Health,PER_HHLD_REP,,69.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06,Health,SAMPLING_ERROR,,10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_1,"Medical products, appliances and equipment",AV_WKLY_AMT,,7.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_1,"Medical products, appliances and equipment",PER_HHLD_REP,,52.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_1,"Medical products, appliances and equipment",SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_2,Out-patient services,AV_WKLY_AMT,,15.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_2,Out-patient services,PER_HHLD_REP,,49.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_2,Out-patient services,SAMPLING_ERROR,,12,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_3,Hospital services,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,06_3,Hospital services,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07,Transport,AV_WKLY_AMT,,131.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07,Transport,PER_HHLD_REP,,96.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07,Transport,SAMPLING_ERROR,,6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_1,Purchase of vehicles,AV_WKLY_AMT,,38.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_1,Purchase of vehicles,PER_HHLD_REP,,20.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_1,Purchase of vehicles,SAMPLING_ERROR,,16,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_2,Private transport supplies and services,AV_WKLY_AMT,,68.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_2,Private transport supplies and services,PER_HHLD_REP,,92.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_2,Private transport supplies and services,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_3,Passenger transport services,AV_WKLY_AMT,,24.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_3,Passenger transport services,PER_HHLD_REP,,48.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,07_3,Passenger transport services,SAMPLING_ERROR,,11,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08,Communication,AV_WKLY_AMT,,35.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08,Communication,PER_HHLD_REP,,92.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08,Communication,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_1,Postal services,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_1,Postal services,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_2,Telecommunication equipment,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_2,Telecommunication equipment,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_3,Telecommunication services,AV_WKLY_AMT,,33.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_3,Telecommunication services,PER_HHLD_REP,,92.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,08_3,Telecommunication services,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09,Recreation and culture,AV_WKLY_AMT,,98.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09,Recreation and culture,PER_HHLD_REP,,96.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09,Recreation and culture,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_1,Audio-visual and computing equipment,AV_WKLY_AMT,,13.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_1,Audio-visual and computing equipment,PER_HHLD_REP,,40.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_1,Audio-visual and computing equipment,SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_2,Major recreational and cultural equipment,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_2,Major recreational and cultural equipment,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_3,Other recreational equipment and supplies,AV_WKLY_AMT,,20.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_3,Other recreational equipment and supplies,PER_HHLD_REP,,67.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_3,Other recreational equipment and supplies,SAMPLING_ERROR,,8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_4,Recreational and cultural services,AV_WKLY_AMT,,34.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_4,Recreational and cultural services,PER_HHLD_REP,,81.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_4,Recreational and cultural services,SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_5,"Newspapers, books and stationery",AV_WKLY_AMT,,10.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,98,All households,09_5,"Newspapers, books and stationery",PER_HHLD_REP,,64.7,,,
